Series Description,"Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
1989-12,6.55,20.83,1.46,794612.18,211229.83,583382.34,809285,47335,470906.86,445840,383309,62531,25066.86,158542,138858,19684,91654,16029,,72153.14,69569,2584.14,222295,22627,158140.86,138098,130811,7287,20042.86,12980,12980,,5072,46102.14,43518,2584.14,586990,24708,312766,307742,252498,55244,5024,145562,125878,19684,86582,16029,,26051,26051,,,290885,4314.92,3604.53,710.39,16119.03,4604,8292.56,6495,7288,-793,1797.56,653,-2006,2659,287,375.03,,6511.44,6364,147.44,13879,1291,9258.56,8115,8284,-169,1143.56,215,215,,25,4380.44,4233,147.44,2240.03,3313,-966,-1620,-996,-624,654,438,-2221,2659,262,375.03,,2131,2131,,,-802.33,ND,,ND,,,13.27,55.1,89,12301,,,
1990-01,4.69,13.73,1.41,797714.86,213647.44,584067.42,802841.79,47088,468474.39,443402,382385,61017,25072.39,157859,138453,19406,91140,16280.79,,69087.61,66478,2609.61,217901,22850,155758.39,135518,128481,7037,20240.39,13195,13195,,5050,43897.61,41288,2609.61,584940.79,24238,312716,307884,253904,53980,4832,144664,125258,19406,86090,16280.79,,25190,25190,,,ND,3102.69,2417.61,685.08,-6443.21,-247,-2432.47,-2438,-924,-1514,5.53,-683,-405,-278,-514,251.79,,-3065.53,-3091,25.47,-4394,223,-2382.47,-2580,-2330,-250,197.53,215,215,,-22,-2204.53,-2230,25.47,-2049.21,-470,-50,142,1406,-1264,-192,-898,-620,-278,-492,251.79,,-861,-861,,,ND,ND,,ND,,,12.64,54.7,89,12381,,,
1990-02,1.59,16.05,-3.7,798773.19,216504.57,582268.62,796345.21,51299,465642.34,437737,377311,60426,27905.34,156880,136479,20401,90510,16508.21,,66804.66,63812,2992.66,216062,26204,155258.34,132047,125151,6896,23211.34,13410,13410,,5022,42371.66,39379,2992.66,580283.21,25095,310384,305690,252160,53530,4694,143470,123069,20401,85488,16508.21,,24433,24433,,,ND,1058.32,2857.13,-1798.8,-6496.58,4211,-2832.05,-5665,-5074,-591,2832.95,-979,-1974,995,-630,227.42,,-2282.95,-2666,383.05,-1839,3354,-500.05,-3471,-3330,-141,2970.95,215,215,,-28,-1525.95,-1909,383.05,-4657.58,857,-2332,-2194,-1744,-450,-138,-1194,-2189,995,-602,227.42,,-757,-757,,,ND,11.8,,15.27,,,12.67,54.7,88,12053,,,
1990-03,-0.04,6.01,-2.29,798748.09,217589.37,581158.72,792320,53930,463191.45,433139,372789,60350,30052.45,155629,134945,20684,90034,16760,,66705.55,63512,3193.55,214920,27963,153906.45,129137,122322,6815,24769.45,13625,13625,,5002,42386.55,39193,3193.55,577400,25967,309285,304002,250467,53535,5283,142004,121320,20684,85032,16760,,24319,24319,,,287502,-25.1,1084.8,-1109.9,-4025.21,2631,-2450.89,-4598,-4522,-76,2147.11,-1251,-1534,283,-476,251.79,,-99.11,-300,200.89,-1142,1759,-1351.89,-2910,-2829,-81,1558.11,215,215,,-20,14.89,-186,200.89,-2883.21,872,-1099,-1688,-1693,5,589,-1466,-1749,283,-456,251.79,,-114,-114,,,-1127.67,ND,,ND,,,12.31,54.3,88,12216,,,
1990-04,0,12.02,-4.5,798747.01,219769.62,578977.38,793294.37,53964,464012.47,434047,374395,59652,29965.47,155730,134949,20781,90144,16936.37,,66471.53,63254,3217.53,217045,28173,156086.47,131131,124262,6869,24955.47,13840,13840,,5015,42103.53,38886,3217.53,576249.37,25791,307926,302916,250133,52783,5010,141890,121109,20781,85129,16936.37,,24368,24368,,,ND,-1.08,2180.26,-2181.34,974.37,34,821.02,908,1606,-698,-86.98,101,4,97,110,176.37,,-234.02,-258,23.98,2125,210,2180.02,1994,1940,54,186.02,215,215,,13,-283.02,-307,23.98,-1150.63,-176,-1359,-1086,-334,-752,-273,-114,-211,97,97,176.37,,49,49,,,ND,ND,,ND,,,12.21,54.2,87,12089,,,
1990-05,1.51,19.15,-5.19,799751.03,223276.19,576474.84,794021.63,56268,463574.63,431875,373770,58105,31699.63,156007,134847,21160,90290,17118.63,,67031.37,63623,3408.37,220506,29844,158874.63,132439,125619,6820,26435.63,14055,14055,,5030,42546.37,39138,3408.37,573515.63,26424,304700,299436,248151,51285,5264,141952,120792,21160,85260,17118.63,,24485,24485,,,ND,1004.03,3506.57,-2502.55,727.25,2304,-437.84,-2172,-625,-1547,1734.16,277,-102,379,146,182.25,,559.84,369,190.84,3461,1671,2788.16,1308,1357,-49,1480.16,215,215,,15,442.84,252,190.84,-2733.75,633,-3226,-3480,-1982,-1498,254,62,-317,379,131,182.25,,117,117,,,ND,11.82,,15.41,,,12.23,54.5,87,12064,,,
1990-06,4.71,12.84,1.57,802892.74,225664.82,577227.92,798712,62958,466677.84,429407,372319,57088,37270.84,156434,134791,21643,90360,17295,,67945.16,63901,4044.16,223520,35411,160710.84,129344,122516,6828,31366.84,14270,14270,,5041,43498.16,39454,4044.16,575192,27547,305967,300063,249803,50260,5904,142164,120521,21643,85319,17295,,24447,24447,,,289637,3141.71,2388.62,753.08,4690.37,6690,3103.21,-2468,-1451,-1017,5571.21,427,-56,483,70,176.37,,913.79,278,635.79,3014,5567,1836.21,-3095,-3103,8,4931.21,215,215,,11,951.79,316,635.79,1676.37,1123,1267,627,1652,-1025,640,212,-271,483,59,176.37,,-38,-38,,,711.67,ND,,ND,,,12.58,54.8,87,12108,,,
1990-07,5.97,20.85,0.15,806887.5,229586.26,577301.24,803027.08,64091,467434.93,429591,373236,56355,37843.93,159505,137389,22116,90842,17488.08,,67757.07,63626,4131.07,227119,36172,164189.93,132149,125248,6901,32040.93,14485,14485,,5074,43370.07,39239,4131.07,575908.08,27919,303245,297442,247988,49454,5803,145020,122904,22116,85768,17488.08,,24387,24387,,,ND,3994.76,3921.44,73.32,4315.08,1133,757.09,184,917,-733,573.09,3071,2598,473,482,193.08,,-188.09,-275,86.91,3599,761,3479.09,2805,2732,73,674.09,215,215,,33,-128.09,-215,86.91,716.08,372,-2722,-2621,-1815,-806,-101,2856,2383,473,449,193.08,,-60,-60,,,ND,ND,,ND,,,12.68,54.9,86,12125,,,
1990-08,2.78,14.78,-1.99,808758.57,232414.91,576343.66,809530.15,65661,471129.57,432103,377272,54831,39026.57,159979,137649,22330,91672,17681.15,,69068.43,64764,4304.43,231241,37690,166938.57,133553,126683,6870,33385.57,14700,14700,,5128,44474.43,40170,4304.43,578289.15,27971,304191,298550,250589,47961,5641,145279,122949,22330,86544,17681.15,,24594,24594,,,ND,1871.07,2828.65,-957.57,6503.08,1570,3694.63,2512,4036,-1524,1182.63,474,260,214,830,193.08,,1311.37,1138,173.37,4122,1518,2748.63,1404,1435,-31,1344.63,215,215,,54,1104.37,931,173.37,2381.08,52,946,1108,2601,-1493,-162,259,45,214,776,193.08,,207,207,,,ND,11.89,,15.46,,,12.62,54.8,86,11939,,,
1990-09,2.49,11.93,-1.32,810436.23,234725.03,575711.19,812302,67173,473058.49,432543,379467,53076,40515.49,160921,138788,22133,91628,17868,,68826.51,64302,4524.51,233653,39617,169308.49,134216,127415,6801,35092.49,14915,14915,,5132,44297.51,39773,4524.51,578649,27556,303750,298327,252052,46275,5423,146006,123873,22133,86496,17868,,24529,24529,,,290258,1677.66,2310.13,-632.47,2771.85,1512,1928.92,440,2195,-1755,1488.92,942,1139,-197,-44,186.85,,-241.92,-462,220.08,2412,1927,2369.92,663,732,-69,1706.92,215,215,,4,-176.92,-397,220.08,359.85,-415,-441,-223,1463,-1686,-218,727,924,-197,-48,186.85,,-65,-65,,,207,ND,,ND,,,12.34,54.3,85,11837,,,
1990-10,3.29,7.39,1.61,812655.11,236170.64,576484.47,813606.31,68088,474183.39,432465,380625,51840,41718.39,160913,139215,21698,91835,18331.31,,68343.61,63672,4671.61,234734,40905,170620.39,134387,127425,6962,36233.39,15130,15130,,5151,43832.61,39161,4671.61,578872.31,27183,303563,298078,253200,44878,5485,145783,124085,21698,86684,18331.31,,24511,24511,,,ND,2218.88,1445.6,773.28,1304.31,915,1124.9,-78,1158,-1236,1202.9,-8,427,-435,207,463.31,,-482.9,-630,147.1,1081,1288,1311.9,171,10,161,1140.9,215,215,,19,-464.9,-612,147.1,223.31,-373,-187,-249,1148,-1397,62,-223,212,-435,188,463.31,,-18,-18,,,ND,ND,,ND,,,12.57,54.6,85,11917,,,
1990-11,1.49,15.87,-4.4,813662.66,239294.12,574368.55,816440.69,72143,475332.18,432269,380586,51683,43063.18,160553,136329,24224,91617,18779.69,,70158.82,65303,4855.82,240221,42518,174674.18,137012,129752,7260,37662.18,15345,15345,,5145,45056.82,40201,4855.82,576219.69,29625,300658,295257,250834,44423,5401,145208,120984,24224,86472,18779.69,,25102,25102,,,ND,1007.56,3123.48,-2115.93,2834.37,4055,1148.79,-196,-39,-157,1344.79,-360,-2886,2526,-218,448.37,,1815.21,1631,184.21,5487,1613,4053.79,2625,2327,298,1428.79,215,215,,-6,1224.21,1040,184.21,-2652.63,2442,-2905,-2821,-2366,-455,-84,-575,-3101,2526,-212,448.37,,591,591,,,ND,11.62,,15.69,,,12.74,54.6,85,11986,,,
1990-12,-8.01,-3.27,-9.99,808230.57,238642.62,569587.95,824391,76663,476425.35,431628,381982,49646,44797.35,160164,133394,26770,91597,19243,,76961.65,71866,5095.65,250909,44618,180187.35,140665,133385,7280,39522.35,15560,15560,,5151,50010.65,44915,5095.65,573482,32045,296238,290963,248597,42366,5275,144604,117834,26770,86446,19243,,26951,26951,,,283891,-5432.09,-651.5,-4780.6,7950.31,4520,1093.17,-641,1396,-2037,1734.17,-389,-2935,2546,-20,463.31,,6802.83,6563,239.83,10688,2100,5513.17,3653,3633,20,1860.17,215,215,,6,4953.83,4714,239.83,-2737.69,2420,-4420,-4294,-2237,-2057,-126,-604,-3150,2546,-26,463.31,,1849,1849,,,-2122.33,ND,,ND,,,12.86,54.7,85,12140,,,
1991-01,-2.42,0.36,-3.59,806600.5,238714.84,567885.66,812742.49,78015,470884.48,425817,376400,49417,45067.48,159032,131249,27783,90280,19547.49,,72998.52,67834,5164.52,243370,45221,175000.48,134944,127083,7861,40056.48,15775,15775,,5268,47326.52,42162,5164.52,569372.49,32794,295884,290873,249317,41556,5011,143257,115474,27783,85012,19547.49,,25672,25672,,,ND,-1630.08,72.21,-1702.29,-11648.51,1352,-5540.87,-5811,-5582,-229,270.13,-1132,-2145,1013,-1317,304.49,,-3963.13,-4032,68.87,-7539,603,-5186.87,-5721,-6302,581,534.13,215,215,,117,-2684.13,-2753,68.87,-4109.51,749,-354,-90,720,-810,-264,-1347,-2360,1013,-1434,304.49,,-1279,-1279,,,ND,ND,,ND,,,12.99,54.9,88,12229,,,
1991-02,0.64,17.96,-6.64,807030.43,242288.12,564742.31,805204.51,79251,468452.72,423664,374255,49409,44788.72,158133,128806,29327,89167,19822.51,,69629.28,64494,5135.28,241818,44965,175562.72,135733,127259,8474,39829.72,15990,15990,,5392,44873.28,39738,5135.28,563386.51,34286,292890,287931,246996,40935,4959,142143,112816,29327,83775,19822.51,,24756,24756,,,ND,429.94,3573.29,-3143.35,-7537.98,1236,-2431.76,-2153,-2145,-8,-278.76,-899,-2443,1544,-1113,275.02,,-3369.24,-3340,-29.24,-1552,-256,562.24,789,176,613,-226.76,215,215,,124,-2453.24,-2424,-29.24,-5985.98,1492,-2994,-2942,-2321,-621,-52,-1114,-2658,1544,-1237,275.02,,-916,-916,,,ND,11.6,,15.42,,,13.16,55.2,88,12081,,,
1991-03,1.96,22.55,-6.87,808351.83,246840.76,561511.07,802207,83251,467495.79,420232,370499,49733,47263.79,157397,126862,30535,88475,20127,,68712.21,63260,5452.21,243907,47740,177958.79,135671,126523,9148,42287.79,16205,16205,,5537,44206.21,38754,5452.21,558300,35511,289537,284561,243976,40585,4976,141192,110657,30535,82938,20127,,24506,24506,,,275396,1321.39,4552.63,-3231.24,-2997.51,4000,-956.92,-3432,-3756,324,2475.08,-736,-1944,1208,-692,304.49,,-917.08,-1234,316.92,2089,2775,2396.08,-62,-736,674,2458.08,215,215,,145,-667.08,-984,316.92,-5086.51,1225,-3353,-3370,-3020,-350,17,-951,-2159,1208,-837,304.49,,-250,-250,,,-2831.67,ND,,ND,,,13.14,55.2,87,12121,,,
1991-04,-0.79,9.25,-5.21,807818.95,248743.89,559075.06,802183.54,83023,467773.05,420159,371625,48534,47614.05,157380,127463,29917,88528,20288.54,,68213.95,62722,5491.95,245646,48088,179668.05,137072,128230,8842,42596.05,16420,16420,,5728,43829.95,38338,5491.95,556537.54,34935,288105,283087,243395,39692,5018,140960,111043,29917,82800,20288.54,,24384,24384,,,ND,-532.88,1903.13,-2436.01,-23.46,-228,277.26,-73,1126,-1199,350.26,-17,601,-618,53,161.54,,-498.26,-538,39.74,1739,348,1709.26,1401,1707,-306,308.26,215,215,,191,-376.26,-416,39.74,-1762.46,-576,-1432,-1474,-581,-893,42,-232,386,-618,-138,161.54,,-122,-122,,,ND,ND,,ND,,,13.14,55.4,87,11993,,,
1991-05,0.02,10.55,-4.67,807832.16,250931.03,556901.14,801636.46,85842,467690.45,417532,370112,47420,50158.45,157628,127762,29866,88351,20455.46,,67511.55,61694,5817.55,247851,50939,182261.45,137140,128585,8555,45121.45,16635,16635,,5903,43051.55,37234,5817.55,553785.46,34903,285429,280392,241527,38865,5037,140993,111127,29866,82448,20455.46,,24460,24460,,,ND,13.21,2187.14,-2173.93,-547.08,2819,-82.6,-2627,-1513,-1114,2544.4,248,299,-51,-177,166.92,,-702.4,-1028,325.6,2205,2851,2593.4,68,355,-287,2525.4,215,215,,175,-778.4,-1104,325.6,-2752.08,-32,-2676,-2695,-1868,-827,19,33,84,-51,-352,166.92,,76,76,,,ND,11.28,,15.16,,,12.95,55.4,87,12204,,,
1991-06,-2.73,6.29,-6.79,805994.66,252246.44,553748.22,801306,88611,468219.97,414929,368385,46544,53290.97,156560,127477,29083,88520,20617,,67389.03,61152,6237.03,249675,54612,183650.97,135276,126961,8315,48374.97,16850,16850,,6102,43072.03,36835,6237.03,551631,33999,284569,279653,241424,38229,4916,139710,110627,29083,82418,20617,,24317,24317,,,269104,-1837.5,1315.41,-3152.91,-330.46,2769,529.52,-2603,-1727,-876,3132.52,-1068,-285,-783,169,161.54,,-122.52,-542,419.48,1824,3673,1389.52,-1864,-1624,-240,3253.52,215,215,,199,20.48,-399,419.48,-2154.46,-904,-860,-739,-103,-636,-121,-1283,-500,-783,-30,161.54,,-143,-143,,,-2097.33,ND,,ND,,,12.77,55.5,88,12343,,,
1991-07,-2.93,7.01,-7.46,804027.56,253720.26,550307.3,799429.22,88438,467440.98,414052,368452,45600,53388.98,156112,127316,28796,88117,20668.22,,67091.02,60838,6253.02,250928,54752,184665.98,136167,127818,8349,48498.98,17065,17065,,6260,42937.02,36684,6253.02,548501.22,33686,282775,277885,240634,37251,4890,139047,110251,28796,81857,20668.22,,24154,24154,,,ND,-1967.1,1473.82,-3440.92,-1876.78,-173,-778.99,-877,67,-944,98.01,-448,-161,-287,-403,51.22,,-298.01,-314,15.99,1253,140,1015.01,891,857,34,124.01,215,215,,158,-135.01,-151,15.99,-3129.78,-313,-1794,-1768,-790,-978,-26,-663,-376,-287,-561,51.22,,-163,-163,,,ND,ND,,ND,,,12.55,55.5,88,12572,,,
1991-08,-2.99,10.28,-9.11,802021.92,255892.74,546129.18,802121.44,88805,467534.48,412807,368426,44381,54727.48,156596,128868,27728,88941,20719.44,,68330.52,61981,6349.52,254609,55597,186847.48,137600,129277,8323,49247.48,17280,17280,,6507,43974.52,37625,6349.52,547512.44,33208,280687,275207,239149,36058,5480,139316,111588,27728,82434,20719.44,,24356,24356,,,ND,-2005.64,2172.48,-4178.12,2692.22,367,93.5,-1245,-26,-1219,1338.5,484,1552,-1068,824,51.22,,1239.5,1143,96.5,3681,845,2181.5,1433,1459,-26,748.5,215,215,,247,1037.5,941,96.5,-988.78,-478,-2088,-2678,-1485,-1193,590,269,1337,-1068,577,51.22,,202,202,,,ND,11.06,,15.24,,,12.4,55.4,88,12518,,,
1991-09,-1.69,13.69,-8.9,800889.34,258812.22,542077.11,802500,97418,470323.1,409742,366312,43430,60581.1,154491,124407,30084,89222,20769,,67694.9,60942,6752.9,257752,59129,190044.1,137668,129331,8337,52376.1,17495,17495,,6717,43495.9,36743,6752.9,544748,38289,280279,272074,236981,35093,8205,136996,106912,30084,82505,20769,,24199,24199,,,267363,-1132.59,2919.48,-4052.07,378.56,8613,2788.62,-3065,-2114,-951,5853.62,-2105,-4461,2356,281,49.56,,-635.62,-1039,403.38,3143,3532,3196.62,68,54,14,3128.62,215,215,,210,-478.62,-882,403.38,-2764.44,5081,-408,-3133,-2168,-965,2725,-2320,-4676,2356,71,49.56,,-157,-157,,,-580.33,ND,,ND,,,12.38,55.4,87,12460,,,
1991-10,-3.4,11.76,-10.64,798616.98,261348.24,537268.74,799450.88,97096,468600.74,408474,364599,43875,60126.74,153568,123320,30248,88777,20881.88,,67623.26,60902,6721.26,259964,58852,191983.74,139853,131299,8554,52130.74,17710,17710,,6871,43399.26,36678,6721.26,539486.88,38244,276617,268621,233300,35321,7996,135858,105610,30248,81906,20881.88,,24224,24224,,,ND,-2272.36,2536.01,-4808.37,-3049.12,-322,-1722.36,-1268,-1713,445,-454.36,-923,-1087,164,-445,112.88,,-71.64,-40,-31.64,2212,-277,1939.64,2185,1968,217,-245.36,215,215,,154,-96.64,-65,-31.64,-5261.12,-45,-3662,-3453,-3681,228,-209,-1138,-1302,164,-599,112.88,,25,25,,,ND,ND,,ND,,,12.23,55.4,88,12684,,,
1991-11,-0.51,6.56,-3.96,798274.98,262777.28,535497.7,801146.12,99064,470121.43,407548,364185,43363,62573.43,151778,122356,29422,88524,20991.12,,69731.57,62663,7068.57,263903,61893,193864.43,139040,130455,8585,54824.43,17925,17925,,7039,45074.57,38006,7068.57,537243.12,37171,276257,268508,233730,34778,7749,133853,104431,29422,81485,20991.12,,24657,24657,,,ND,-342,1429.04,-1771.04,1695.24,1968,1520.7,-926,-414,-512,2446.7,-1790,-964,-826,-253,109.24,,2108.3,1761,347.3,3939,3041,1880.7,-813,-844,31,2693.7,215,215,,168,1675.3,1328,347.3,-2243.76,-1073,-360,-113,430,-543,-247,-2005,-1179,-826,-421,109.24,,433,433,,,ND,10.61,,14.88,,,10.79,54.1,88,13245,,,
1991-12,-0.37,4.53,-2.77,798028.97,263768.55,534260.42,815581,102957,476110.64,412337,370176,42161,63773.64,153501,121563,31938,90302,21104,,74563.36,67318,7245.36,277089,63441,202674.64,146479,138005,8474,56195.64,18140,18140,,7371,48903.36,41658,7245.36,538492,39516,273436,265858,232171,33687,7578,135361,103423,31938,82931,21104,,25660,25660,,,264214,-246.01,991.27,-1237.28,14434.88,3893,5989.21,4789,5991,-1202,1200.21,1723,-793,2516,1778,112.88,,4831.79,4655,176.79,13186,1548,8810.21,7439,7550,-111,1371.21,215,215,,332,3828.79,3652,176.79,1248.88,2345,-2821,-2650,-1559,-1091,-171,1508,-1008,2516,1446,112.88,,1003,1003,,,-1049.67,ND,,ND,,,10.41,53.7,88,13476,,,
